token_ID_within_document,word,lemma,before,after,word_lc
36059,"""",161707,#, ,""""
36060,"""",161709,#,#,""""
36061,You,you,#, ,you
36062,mean,mean,#, ,mean
36063,about,about,#, ,about
36064,the,the,#, ,the
36065,dance,dance,#,#,dance
36066,?,?,#,#,?
36067,"""",161735,#, ,""""
36068,"""",161737,#,#,""""
36069,The,the,#, ,the
36070,dance,dance,#,#,dance
36071,?,?,#,#,?
36072,"""",161748,#, ,""""
36073,He,he,#, ,he
36074,dismissed,dismiss,#, ,dismissed
36075,all,all,#, ,all
36076,the,the,#, ,the
36077,dances,dance,#, ,dances
36078,he,he,#, ,he
36079,had,have,#, ,had
36080,given,give,#, ,given
36081,with,with,#, ,with
36082,a,a,#, ,a
36083,snap,snap,#, ,snap
36084,of,of,#, ,of
36085,his,his,#, ,his
36086,fingers,finger,#,#,fingers
36087,.,.,#, ,.
36088,"""",161819,#,#,""""
36089,Old,old,#, ,old
36090,sport,sport,#,#,sport
36091,",",",",#, ,","
36092,the,the,#, ,the
36093,dance,dance,#, ,dance
36094,is,be,#, ,is
36095,unimportant,unimportant,#,#,unimportant
36096,.,.,#,#,.
36097,"""",161856,#, ,""""
36098,He,he,#, ,he
36099,wanted,want,#, ,wanted
36100,nothing,nothing,#, ,nothing
36101,less,less,#, ,less
36102,of,of,#, ,of
36103,Daisy,Daisy,#, ,daisy
36104,than,than,#, ,than
36105,that,that,#, ,that
36106,she,she,#, ,she
36107,should,should,#, ,should
36108,go,go,#, ,go
36109,to,to,#, ,to
36110,Tom,Tom,#, ,tom
36111,and,and,#, ,and
36112,say,say,#,#,say
36113,:,:,#, ,:
36114,"""",161930,#,#,""""
36115,I,I,#, ,i
36116,never,never,#, ,never
36117,loved,love,#, ,loved
36118,you,you,#,#,you
36119,.,.,#,#,.
36120,"""",161949,#, ,""""
36121,After,after,#, ,after
36122,she,she,#, ,she
36123,had,have,#, ,had
36124,obliterated,obliterate,#, ,obliterated
36125,four,four,#, ,four
36126,years,year,#, ,years
36127,with,with,#, ,with
36128,that,that,#, ,that
36129,sentence,sentence,#, ,sentence
36130,they,they,#, ,they
36131,could,could,#, ,could
36132,decide,decide,#, ,decide
36133,upon,upon,#, ,upon
36134,the,the,#, ,the
36135,more,more,#, ,more
36136,practical,practical,#, ,practical
36137,measures,measure,#, ,measures
36138,to,to,#, ,to
36139,be,be,#, ,be
36140,taken,take,#,#,taken
36141,.,.,#, ,.
36142,One,one,#, ,one
36143,of,of,#, ,of
36144,them,they,#, ,them
36145,was,be,#, ,was
36146,that,that,#,#,that
36147,",",",",#, ,","
36148,after,after,#, ,after
36149,she,she,#, ,she
36150,was,be,#, ,was
36151,free,free,#,#,free
36152,",",",",#, ,","
36153,they,they,#, ,they
36154,were,be,#, ,were
36155,to,to,#, ,to
36156,go,go,#, ,go
36157,back,back,#, ,back
36158,to,to,#, ,to
36159,Louisville,Louisville,#, ,louisville
36160,and,and,#, ,and
36161,be,be,#, ,be
36162,married,marry,#, ,married
36163,from,from,#, ,from
36164,her,her,#, ,her
36165,house,house,#,#,house
36166,-,-,#,#,-
36167,just,just,#, ,just
36168,as,as,#, ,as
36169,if,if,#, ,if
36170,it,it,#, ,it
36171,were,be,#, ,were
36172,five,five,#, ,five
36173,years,year,#, ,years
36174,ago,ago,#,#,ago
36175,.,.,#, ,.
36176,"""",162213,#,#,""""
36177,And,and,#, ,and
36178,she,she,#, ,she
36179,does,do,#,#,does
36180,n’t,not,#, ,n’t
36181,understand,understand,#,#,understand
36182,",",",",#,#,","
36183,"""",162241,#, ,""""
36184,he,he,#, ,he
36185,said,say,#,#,said
36186,.,.,#, ,.
36187,"""",162252,#,#,""""
36188,She,she,#, ,she
36189,used,use,#, ,used
36190,to,to,#, ,to
36191,be,be,#, ,be
36192,able,able,#, ,able
36193,to,to,#, ,to
36194,understand,understand,#,#,understand
36195,.,.,#, ,.
36196,We,we,#,#,we
36197,’d,’d,#, ,’d
36198,sit,sit,#, ,sit
36199,for,for,#, ,for
36200,hours-,hours-,#,#,hours-
36201,"""",162307,#, ,""""
36202,He,he,#, ,he
36203,broke,break,#, ,broke
36204,off,off,#, ,off
36205,and,and,#, ,and
36206,began,begin,#, ,began
36207,to,to,#, ,to
36208,walk,walk,#, ,walk
36209,up,up,#, ,up
36210,and,and,#, ,and
36211,down,down,#, ,down
36212,a,a,#, ,a
36213,desolate,desolate,#, ,desolate
36214,path,path,#, ,path
36215,of,of,#, ,of
36216,fruit,fruit,#, ,fruit
36217,rinds,rind,#, ,rinds
36218,and,and,#, ,and
36219,discarded,discard,#, ,discarded
36220,favours,favour,#, ,favours
36221,and,and,#, ,and
36222,crushed,crush,#, ,crushed
36223,flowers,flower,#,#,flowers
36224,.,.,#, ,.
36225,"""",162426,#,#,""""
36226,I,I,#, ,i
36227,would,would,#,#,would
36228,n’t,not,#, ,n’t
36229,ask,ask,#, ,ask
36230,too,too,#, ,too
36231,much,much,#, ,much
36232,of,of,#, ,of
36233,her,she,#,#,her
36234,",",",",#,#,","
36235,"""",162458,#, ,""""
36236,I,I,#, ,i
36237,ventured,venture,#,#,ventured
36238,.,.,#, ,.
36239,"""",162472,#,#,""""
36240,You,you,#, ,you
36241,ca,can,#,#,ca
36242,n’t,not,#, ,n’t
36243,repeat,repeat,#, ,repeat
36244,the,the,#, ,the
36245,past,past,#,#,past
36246,.,.,#,#,.
36247,"""",162499,#, ,""""
36248,"""",162501,#,#,""""
36249,Ca,can,#,#,ca
36250,n’t,not,#, ,n’t
36251,repeat,repeat,#, ,repeat
36252,the,the,#, ,the
36253,past,past,#,#,past
36254,?,?,#,#,?
36255,"""",162524,#, ,""""
36256,he,he,#, ,he
36257,cried,cry,#, ,cried
36258,incredulously,incredulously,#,#,incredulously
36259,.,.,#, ,.
36260,"""",162550,#,#,""""
36261,Why,why,#, ,why
36262,of,of,#, ,of
36263,course,course,#, ,course
36264,you,you,#, ,you
36265,can,can,#,#,can
36266,!,!,#,#,!
36267,"""",162573,#, ,""""
36268,He,he,#, ,he
36269,looked,look,#, ,looked
36270,around,around,#, ,around
36271,him,he,#, ,him
36272,wildly,wildly,#,#,wildly
36273,",",",",#, ,","
36274,as,as,#, ,as
36275,if,if,#, ,if
36276,the,the,#, ,the
36277,past,past,#, ,past
36278,were,be,#, ,were
36279,lurking,lurk,#, ,lurking
36280,here,here,#, ,here
36281,in,in,#, ,in
36282,the,the,#, ,the
36283,shadow,shadow,#, ,shadow
36284,of,of,#, ,of
36285,his,his,#, ,his
36286,house,house,#,#,house
36287,",",",",#, ,","
36288,just,just,#, ,just
36289,out,out,#, ,out
36290,of,of,#, ,of
36291,reach,reach,#, ,reach
36292,of,of,#, ,of
36293,his,his,#, ,his
36294,hand,hand,#,#,hand
36295,.,.,#, ,.
36296,"""",162696,#,#,""""
36297,I,I,#,#,i
36298,’m,’m,#, ,’m
36299,going,go,#, ,going
36300,to,to,#, ,to
36301,fix,fix,#, ,fix
36302,everything,everything,#, ,everything
36303,just,just,#, ,just
36304,the,the,#, ,the
36305,way,way,#, ,way
36306,it,it,#, ,it
36307,was,be,#, ,was
36308,before,before,#,#,before
36309,",",",",#,#,","
36310,"""",162752,#, ,""""
36311,he,he,#, ,he
36312,said,say,#,#,said
36313,",",",",#, ,","
36314,nodding,nod,#, ,nodding
36315,determinedly,determinedly,#,#,determinedly
36316,.,.,#, ,.
36317,"""",162785,#,#,""""
36318,She,she,#,#,she
36319,’ll,’ll,#, ,’ll
36320,see,see,#,#,see
36321,.,.,#,#,.
36322,"""",162797,#, ,""""
36323,He,he,#, ,he
36324,talked,talk,#, ,talked
36325,a,a,#, ,a
36326,lot,lot,#, ,lot
36327,about,about,#, ,about
36328,the,the,#, ,the
36329,past,past,#,#,past
36330,",",",",#, ,","
36331,and,and,#, ,and
36332,I,I,#, ,i
36333,gathered,gather,#, ,gathered
36334,that,that,#, ,that
36335,he,he,#, ,he
36336,wanted,want,#, ,wanted
36337,to,to,#, ,to
36338,recover,recover,#, ,recover
36339,something,something,#,#,something
36340,",",",",#, ,","
36341,some,some,#, ,some
36342,idea,idea,#, ,idea
36343,of,of,#, ,of
36344,himself,himself,#, ,himself
36345,perhaps,perhaps,#,#,perhaps
36346,",",",",#, ,","
36347,that,that,#, ,that
36348,had,have,#, ,had
36349,gone,go,#, ,gone
36350,into,into,#, ,into
36351,loving,love,#, ,loving
36352,Daisy,Daisy,#,#,daisy
36353,.,.,#, ,.
36354,His,his,#, ,his
36355,life,life,#, ,life
36356,had,have,#, ,had
36357,been,be,#, ,been
36358,confused,confuse,#, ,confused
36359,and,and,#, ,and
36360,disordered,disorder,#, ,disordered
36361,since,since,#, ,since
36362,then,then,#,#,then
36363,",",",",#, ,","
36364,but,but,#, ,but
36365,if,if,#, ,if
36366,he,he,#, ,he
36367,could,could,#, ,could
36368,once,once,#, ,once
36369,return,return,#, ,return
36370,to,to,#, ,to
36371,a,a,#, ,a
36372,certain,certain,#, ,certain
36373,starting,start,#, ,starting
36374,place,place,#, ,place
36375,and,and,#, ,and
36376,go,go,#, ,go
36377,over,over,#, ,over
36378,it,it,#, ,it
36379,all,all,#, ,all
36380,slowly,slowly,#,#,slowly
36381,",",",",#, ,","
36382,he,he,#, ,he
36383,could,could,#, ,could
36384,find,find,#, ,find
36385,out,out,#, ,out
36386,what,what,#, ,what
36387,that,that,#, ,that
36388,thing,thing,#, ,thing
36389,was,be,#, ,was
36390,…,…,#, ,…
36391,…,…,#, ,…
36392,One,one,#, ,one
36393,autumn,autumn,#, ,autumn
36394,night,night,#,#,night
36395,",",",",#, ,","
36396,five,five,#, ,five
36397,years,year,#, ,years
36398,before,before,#,#,before
36399,",",",",#, ,","
36400,they,they,#, ,they
36401,had,have,#, ,had
36402,been,be,#, ,been
36403,walking,walk,#, ,walking
36404,down,down,#, ,down
36405,the,the,#, ,the
36406,street,street,#, ,street
36407,when,when,#, ,when
36408,the,the,#, ,the
36409,leaves,leave,#, ,leaves
36410,were,be,#, ,were
36411,falling,fall,#,#,falling
36412,",",",",#, ,","
36413,and,and,#, ,and
36414,they,they,#, ,they
36415,came,come,#, ,came
36416,to,to,#, ,to
36417,a,a,#, ,a
36418,place,place,#, ,place
36419,where,where,#, ,where
36420,there,there,#, ,there
36421,were,be,#, ,were
36422,no,no,#, ,no
36423,trees,tree,#, ,trees
36424,and,and,#, ,and
36425,the,the,#, ,the
36426,sidewalk,sidewalk,#, ,sidewalk
36427,was,be,#, ,was
36428,white,white,#, ,white
36429,with,with,#, ,with
36430,moonlight,moonlight,#,#,moonlight
36431,.,.,#, ,.
36432,They,they,#, ,they
36433,stopped,stop,#, ,stopped
36434,here,here,#, ,here
36435,and,and,#, ,and
36436,turned,turn,#, ,turned
36437,toward,toward,#, ,toward
36438,each,each,#, ,each
36439,other,other,#,#,other
36440,.,.,#, ,.
36441,Now,now,#, ,now
36442,it,it,#, ,it
36443,was,be,#, ,was
36444,a,a,#, ,a
36445,cool,cool,#, ,cool
36446,night,night,#, ,night
36447,with,with,#, ,with
36448,that,that,#, ,that
36449,mysterious,mysterious,#, ,mysterious
36450,excitement,excitement,#, ,excitement
36451,in,in,#, ,in
36452,it,it,#, ,it
36453,which,which,#, ,which
36454,comes,come,#, ,comes
36455,at,at,#, ,at
36456,the,the,#, ,the
36457,two,two,#, ,two
36458,changes,change,#, ,changes
36459,of,of,#, ,of
36460,the,the,#, ,the
36461,year,year,#,#,year
36462,.,.,#, ,.
36463,The,the,#, ,the
36464,quiet,quiet,#, ,quiet
36465,lights,light,#, ,lights
36466,in,in,#, ,in
36467,the,the,#, ,the
36468,houses,house,#, ,houses
36469,were,be,#, ,were
36470,humming,hum,#, ,humming
36471,out,out,#, ,out
36472,into,into,#, ,into
36473,the,the,#, ,the
36474,darkness,darkness,#, ,darkness
36475,and,and,#, ,and
36476,there,there,#, ,there
36477,was,be,#, ,was
36478,a,a,#, ,a
36479,stir,stir,#, ,stir
36480,and,and,#, ,and
36481,bustle,bustle,#, ,bustle
36482,among,among,#, ,among
36483,the,the,#, ,the
36484,stars,star,#,#,stars
36485,.,.,#, ,.
36486,Out,out,#, ,out
36487,of,of,#, ,of
36488,the,the,#, ,the
36489,corner,corner,#, ,corner
36490,of,of,#, ,of
36491,his,his,#, ,his
36492,eye,eye,#, ,eye
36493,Gatsby,Gatsby,#, ,gatsby
36494,saw,see,#, ,saw
36495,that,that,#, ,that
36496,the,the,#, ,the
36497,blocks,block,#, ,blocks
36498,of,of,#, ,of
36499,the,the,#, ,the
36500,sidewalks,sidewalk,#, ,sidewalks
36501,really,really,#, ,really
36502,formed,form,#, ,formed
36503,a,a,#, ,a
36504,ladder,ladder,#, ,ladder
36505,and,and,#, ,and
36506,mounted,mount,#, ,mounted
36507,to,to,#, ,to
36508,a,a,#, ,a
36509,secret,secret,#, ,secret
36510,place,place,#, ,place
36511,above,above,#, ,above
36512,the,the,#, ,the
36513,trees,tree,#,#,trees
36514,-,-,#,#,-
36515,he,he,#, ,he
36516,could,could,#, ,could
36517,climb,climb,#, ,climb
36518,to,to,#, ,to
36519,it,it,#,#,it
36520,",",",",#, ,","
36521,if,if,#, ,if
36522,he,he,#, ,he
36523,climbed,climb,#, ,climbed
36524,alone,alone,#,#,alone
36525,",",",",#, ,","
36526,and,and,#, ,and
36527,once,once,#, ,once
36528,there,there,#, ,there
36529,he,he,#, ,he
36530,could,could,#, ,could
36531,suck,suck,#, ,suck
36532,on,on,#, ,on
36533,the,the,#, ,the
36534,pap,pap,#, ,pap
36535,of,of,#, ,of
36536,life,life,#,#,life
36537,",",",",#, ,","
36538,gulp,gulp,#, ,gulp
36539,down,down,#, ,down
36540,the,the,#, ,the
36541,incomparable,incomparable,#, ,incomparable
36542,milk,milk,#, ,milk
36543,of,of,#, ,of
36544,wonder,wonder,#,#,wonder
36545,.,.,#, ,.
36546,His,his,#, ,his
36547,heart,heart,#, ,heart
36548,beat,beat,#, ,beat
36549,faster,fast,#, ,faster
36550,as,as,#, ,as
36551,Daisy,Daisy,#,#,daisy
36552,’s,’s,#, ,’s
36553,white,white,#, ,white
36554,face,face,#, ,face
36555,came,come,#, ,came
36556,up,up,#, ,up
36557,to,to,#, ,to
36558,his,his,#, ,his
36559,own,own,#,#,own
36560,.,.,#, ,.
36561,He,he,#, ,he
36562,knew,know,#, ,knew
36563,that,that,#, ,that
36564,when,when,#, ,when
36565,he,he,#, ,he
36566,kissed,kiss,#, ,kissed
36567,this,this,#, ,this
36568,girl,girl,#,#,girl
36569,",",",",#, ,","
36570,and,and,#, ,and
36571,forever,forever,#, ,forever
36572,we,we,#, ,we
36573,d,d,#, ,d
36574,his,his,#, ,his
36575,unutterable,unutterable,#, ,unutterable
36576,visions,vision,#, ,visions
36577,to,to,#, ,to
36578,her,her,#, ,her
36579,perishable,perishable,#, ,perishable
36580,breath,breath,#,#,breath
36581,",",",",#, ,","
36582,his,his,#, ,his
36583,mind,mind,#, ,mind
36584,would,would,#, ,would
36585,never,never,#, ,never
36586,romp,romp,#, ,romp
36587,again,again,#, ,again
36588,like,like,#, ,like
36589,the,the,#, ,the
36590,mind,mind,#, ,mind
36591,of,of,#, ,of
36592,God,God,#,#,god
36593,.,.,#, ,.
36594,So,so,#, ,so
36595,he,he,#, ,he
36596,waited,wait,#,#,waited
36597,",",",",#, ,","
36598,listening,listen,#, ,listening
36599,for,for,#, ,for
36600,a,a,#, ,a
36601,moment,moment,#, ,moment
36602,longer,long,#, ,longer
36603,to,to,#, ,to
36604,the,the,#, ,the
36605,tuning,tuning,#,#,tuning
36606,-,-,#,#,-
36607,fork,fork,#, ,fork
36608,that,that,#, ,that
36609,had,have,#, ,had
36610,been,be,#, ,been
36611,struck,strike,#, ,struck
36612,upon,upon,#, ,upon
36613,a,a,#, ,a
36614,star,star,#,#,star
36615,.,.,#, ,.
36616,Then,then,#, ,then
36617,he,he,#, ,he
36618,kissed,kiss,#, ,kissed
36619,her,she,#,#,her
36620,.,.,#, ,.
36621,At,at,#, ,at
36622,his,his,#, ,his
36623,lips,lip,#,#,lips
36624,’,',#, ,’
36625,touch,touch,#, ,touch
36626,she,she,#, ,she
36627,blossomed,blossom,#, ,blossomed
36628,for,for,#, ,for
36629,him,he,#, ,him
36630,like,like,#, ,like
36631,a,a,#, ,a
36632,flower,flower,#, ,flower
36633,and,and,#, ,and
36634,the,the,#, ,the
36635,incarnation,incarnation,#, ,incarnation
36636,was,be,#, ,was
36637,complete,complete,#,#,complete
36638,.,.,#, ,.
36639,Through,through,#, ,through
36640,all,all,#, ,all
36641,he,he,#, ,he
36642,said,say,#,#,said
36643,",",",",#, ,","
36644,even,even,#, ,even
36645,through,through,#, ,through
36646,his,his,#, ,his
36647,appalling,appalling,#, ,appalling
36648,sentimentality,sentimentality,#,#,sentimentality
36649,",",",",#, ,","
36650,I,I,#, ,i
36651,was,be,#, ,was
36652,reminded,remind,#, ,reminded
36653,of,of,#, ,of
36654,something,something,#,#,something
36655,-,-,#,#,-
36656,an,an,#, ,an
36657,elusive,elusive,#, ,elusive
36658,rhythm,rhythm,#,#,rhythm
36659,",",",",#, ,","
36660,a,a,#, ,a
36661,fragment,fragment,#, ,fragment
36662,of,of,#, ,of
36663,lost,lose,#, ,lost
36664,words,word,#,#,words
36665,",",",",#, ,","
36666,that,that,#, ,that
36667,I,I,#, ,i
36668,had,have,#, ,had
36669,heard,hear,#, ,heard
36670,somewhere,somewhere,#, ,somewhere
36671,a,a,#, ,a
36672,long,long,#, ,long
36673,time,time,#, ,time
36674,ago,ago,#,#,ago
36675,.,.,#, ,.
36676,For,for,#, ,for
36677,a,a,#, ,a
36678,moment,moment,#, ,moment
36679,a,a,#, ,a
36680,phrase,phrase,#, ,phrase
36681,tried,try,#, ,tried
36682,to,to,#, ,to
36683,take,take,#, ,take
36684,shape,shape,#, ,shape
36685,in,in,#, ,in
36686,my,my,#, ,my
36687,mouth,mouth,#, ,mouth
36688,and,and,#, ,and
36689,my,my,#, ,my
36690,lips,lip,#, ,lips
36691,parted,part,#, ,parted
36692,like,like,#, ,like
36693,a,a,#, ,a
36694,dumb,dumb,#, ,dumb
36695,man,man,#,#,man
36696,’s,’s,#,#,’s
36697,",",",",#, ,","
36698,as,as,#, ,as
36699,though,though,#, ,though
36700,there,there,#, ,there
36701,was,be,#, ,was
36702,more,more,#, ,more
36703,struggling,struggle,#, ,struggling
36704,upon,upon,#, ,upon
36705,them,they,#, ,them
36706,than,than,#, ,than
36707,a,a,#, ,a
36708,wisp,wisp,#, ,wisp
36709,of,of,#, ,of
36710,startled,startled,#, ,startled
36711,air,air,#,#,air
36712,.,.,#, ,.
36713,But,but,#, ,but
36714,they,they,#, ,they
36715,made,make,#, ,made
36716,no,no,#, ,no
36717,sound,sound,#,#,sound
36718,",",",",#, ,","
36719,and,and,#, ,and
36720,what,what,#, ,what
36721,I,I,#, ,i
36722,had,have,#, ,had
36723,almost,almost,#, ,almost
36724,remembered,remember,#, ,remembered
36725,was,be,#, ,was
36726,uncommunicable,uncommunicable,#, ,uncommunicable
36727,forever,forever,#,#,forever
36728,.,.,#, ,.
36729,It,it,#, ,it
36730,was,be,#, ,was
36731,when,when,#, ,when
36732,curiosity,curiosity,#, ,curiosity
36733,about,about,#, ,about
36734,Gatsby,Gatsby,#, ,gatsby
36735,was,be,#, ,was
36736,at,at,#, ,at
36737,its,its,#, ,its
36738,highest,high,#, ,highest
36739,that,that,#, ,that
36740,the,the,#, ,the
36741,lights,light,#, ,lights
36742,in,in,#, ,in
36743,his,his,#, ,his
36744,house,house,#, ,house
36745,failed,fail,#, ,failed
36746,to,to,#, ,to
36747,go,go,#, ,go
36748,on,on,#, ,on
36749,one,one,#, ,one
36750,Saturday,Saturday,#, ,saturday
36751,night,night,#,#,night
36752,-,-,#,#,-
36753,and,and,#,#,and
36754,",",",",#, ,","
36755,as,as,#, ,as
36756,obscurely,obscurely,#, ,obscurely
36757,as,as,#, ,as
36758,it,it,#, ,it
36759,had,have,#, ,had
36760,begun,begin,#,#,begun
36761,",",",",#, ,","
36762,his,his,#, ,his
36763,career,career,#, ,career
36764,as,as,#, ,as
36765,Trimalchio,Trimalchio,#, ,trimalchio
36766,was,be,#, ,was
36767,over,over,#,#,over
36768,.,.,#, ,.
36769,Only,only,#, ,only
36770,gradually,gradually,#, ,gradually
36771,did,do,#, ,did
36772,I,I,#, ,i
36773,become,become,#, ,become
36774,aware,aware,#, ,aware
36775,that,that,#, ,that
36776,the,the,#, ,the
36777,automobiles,automobile,#, ,automobiles
36778,which,which,#, ,which
36779,turned,turn,#, ,turned
36780,expectantly,expectantly,#, ,expectantly
36781,into,into,#, ,into
36782,his,his,#, ,his
36783,drive,drive,#, ,drive
36784,stayed,stay,#, ,stayed
36785,for,for,#, ,for
36786,just,just,#, ,just
36787,a,a,#, ,a
36788,minute,minute,#, ,minute
36789,and,and,#, ,and
36790,then,then,#, ,then
36791,drove,drive,#, ,drove
36792,sulkily,sulkily,#, ,sulkily
36793,away,away,#,#,away
36794,.,.,#, ,.
36795,Wondering,wonder,#, ,wondering
36796,if,if,#, ,if
36797,he,he,#, ,he
36798,were,be,#, ,were
36799,sick,sick,#, ,sick
36800,I,I,#, ,i
36801,went,go,#, ,went
36802,over,over,#, ,over
36803,to,to,#, ,to
36804,find,find,#, ,find
36805,out,out,#,#,out
36806,-,-,#,#,-
36807,an,an,#, ,an
36808,unfamiliar,unfamiliar,#, ,unfamiliar
36809,butler,butler,#, ,butler
36810,with,with,#, ,with
36811,a,a,#, ,a
36812,villainous,villainous,#, ,villainous
36813,face,face,#, ,face
36814,squinted,squint,#, ,squinted
36815,at,at,#, ,at
36816,me,I,#, ,me
36817,suspiciously,suspiciously,#, ,suspiciously
36818,from,from,#, ,from
36819,the,the,#, ,the
36820,door,door,#,#,door
36821,.,.,#, ,.
36822,"""",165207,#,#,""""
36823,Is,be,#, ,is
36824,Mr.,Mr.,#, ,mr.
36825,Gatsby,Gatsby,#, ,gatsby
36826,sick,sick,#,#,sick
36827,?,?,#,#,?
36828,"""",165227,#, ,""""
36829,"""",165229,#,#,""""
36830,Nope,nope,#,#,nope
36831,.,.,#,#,.
36832,"""",165235,#, ,""""
36833,After,after,#, ,after
36834,a,a,#, ,a
36835,pause,pause,#, ,pause
36836,he,he,#, ,he
36837,added,add,#, ,added
36838,"""",165260,#,#,""""
36839,sir,sir,#,#,sir
36840,"""",165264,#, ,""""
36841,in,in,#, ,in
36842,a,a,#, ,a
36843,dilatory,dilatory,#,#,dilatory
36844,",",",",#, ,","
36845,grudging,grudging,#, ,grudging
36846,way,way,#,#,way
36847,.,.,#, ,.
36848,"""",165295,#,#,""""
36849,I,I,#, ,i
36850,had,have,#,#,had
36851,n’t,not,#, ,n’t
36852,seen,see,#, ,seen
36853,him,he,#, ,him
36854,around,around,#,#,around
36855,",",",",#, ,","
36856,and,and,#, ,and
36857,I,I,#, ,i
36858,was,be,#, ,was
36859,rather,rather,#, ,rather
36860,worried,worried,#,#,worried
36861,.,.,#, ,.
36862,Tell,tell,#, ,tell
36863,him,he,#, ,him
36864,Mr.,Mr.,#, ,mr.
36865,Carraway,Carraway,#, ,carraway
36866,came,come,#, ,came
36867,over,over,#,#,over
36868,.,.,#,#,.
36869,"""",165380,#, ,""""
36870,"""",165382,#,#,""""
36871,Who,who,#,#,who
36872,?,?,#,#,?
36873,"""",165387,#, ,""""
36874,he,he,#, ,he
36875,demanded,demand,#, ,demanded
36876,rudely,rudely,#,#,rudely
36877,.,.,#, ,.
36878,"""",165409,#,#,""""
36879,Carraway,Carraway,#,#,carraway
36880,.,.,#,#,.
36881,"""",165419,#, ,""""
36882,"""",165421,#,#,""""
36883,Carraway,Carraway,#,#,carraway
36884,.,.,#, ,.
36885,All,all,#, ,all
36886,right,right,#,#,right
36887,",",",",#, ,","
36888,I,I,#,#,i
36889,’ll,’ll,#, ,’ll
36890,tell,tell,#, ,tell
36891,him,he,#,#,him
36892,.,.,#,#,.
36893,"""",165457,#, ,""""
36894,Abruptly,abruptly,#, ,abruptly
36895,he,he,#, ,he
36896,slammed,slam,#, ,slammed
36897,the,the,#, ,the
36898,door,door,#,#,door
36899,.,.,#, ,.
36900,My,my,#, ,my
36901,Finn,Finn,#, ,finn
36902,informed,inform,#, ,informed
36903,me,I,#, ,me
36904,that,that,#, ,that
36905,Gatsby,Gatsby,#, ,gatsby
36906,had,have,#, ,had
36907,dismissed,dismiss,#, ,dismissed
36908,every,every,#, ,every
36909,servant,servant,#, ,servant
36910,in,in,#, ,in
36911,his,his,#, ,his
36912,house,house,#, ,house
36913,a,a,#, ,a
36914,week,week,#, ,week
36915,ago,ago,#, ,ago
36916,and,and,#, ,and
